1	3.946e-06
2	4.177e-06
3	4.946e-06
4	5.526e-06
5	6.24e-06
6	6.275e-06
7	6.945e-06
8	7.58e-06
9	8.641e-06
10	9.145e-06
11	9.752e-06
12	1.0348e-05
13	1.0875e-05
14	1.1364e-05
15	1.2061e-05
16	1.213e-05
17	1.2883e-05
18	1.3031e-05
19	1.3797e-05
20	1.4632e-05
21	1.5431e-05
22	1.5942e-05
23	2.0952e-05
24	1.7594e-05
25	1.7809e-05
26	1.8301e-05
27	1.8943e-05
28	1.9335e-05
29	2.0264e-05
30	2.0099e-05
31	2.0659e-05
32	2.1564e-05
33	2.1632e-05
34	2.1729e-05
35	2.248e-05
36	2.2688e-05
37	2.313e-05
38	2.3146e-05
39	2.4814e-05
40	2.4547e-05
41	2.5446e-05
42	2.5984e-05
43	2.6147e-05
44	3.2968e-05
45	3.634e-05
46	2.8254e-05
47	2.8035e-05
48	2.8504e-05
49	2.8932e-05
50	2.9858e-05
51	2.9932e-05
52	3.0827e-05
53	3.1352e-05
54	3.1454e-05
55	3.2444e-05
56	3.2304e-05
57	3.3423e-05
58	3.3051e-05
59	3.3677e-05
60	3.4571e-05
61	3.4905e-05
62	3.5751e-05
63	3.5987e-05
64	3.7546e-05
65	4.7708e-05
66	3.8089e-05
67	3.8307e-05
68	3.9158e-05
69	3.9357e-05
70	4.0221e-05
71	4.5416e-05
72	4.1117e-05
73	4.1349e-05
74	4.2591e-05
75	4.2834e-05
76	4.2995e-05
77	4.298e-05
78	4.3688e-05
79	4.3688e-05
80	4.4317e-05
81	4.471e-05
82	4.525e-05
83	4.5837e-05
84	4.6036e-05
85	4.6563e-05
86	4.7206e-05
87	4.8114e-05
88	4.8283e-05
89	4.9492e-05
90	4.8944e-05
91	5.0384e-05
92	4.9979e-05
93	5.0932e-05
94	5.1588e-05
95	5.3162e-05
96	5.4189e-05
97	5.4423e-05
98	5.4999e-05
99	5.541e-05
100	5.6064e-05
101	5.6036e-05
